"Suburb","Rooms","Type","Price","Method","Distance","Bedroom2","Bathroom","Car","Landsize","BuildingArea","Lattitude","Longtitude","Regionname","Propertycount"
"Armadale",1,"u",315000,"SP",6.3,1,1,1,0,49,-37.8575,145.0174,"Southern Metropolitan",4836
"Armadale",1,"u",450000,"PI",6.3,1,1,1,0,49,-37.8509,145.0203,"Southern Metropolitan",4836
"Armadale",2,"u",872000,"S",6.3,2,1,1,1194,85,-37.8604,145.0147,"Southern Metropolitan",4836
"Armadale",2,"u",598000,"S",6.3,2,1,1,0,88,-37.8593,145.0156,"Southern Metropolitan",4836
"Armadale",3,"h",1285000,"S",6.3,3,1,2,186,80,-37.8554,145.0173,"Southern Metropolitan",4836
"Armadale",2,"u",520000,"S",6.3,1,1,1,0,76,-37.8618,145.0183,"Southern Metropolitan",4836
"Armadale",3,"t",1101000,"S",6.3,3,1,2,103,3,-37.8542,145.0135,"Southern Metropolitan",4836
"Armadale",4,"h",2e+06,"PI",6.3,4,3,4,544,187,-37.8611,145.0195,"Southern Metropolitan",4836
"Armadale",3,"u",869000,"S",6.3,2,1,1,0,91,-37.853,145.0264,"Southern Metropolitan",4836
"Armadale",2,"u",565000,"S",6.3,3,1,1,0,85,-37.8573,145.0112,"Southern Metropolitan",4836
"Armadale",1,"u",567000,"S",6.3,1,1,1,0,53,-37.8549,145.0113,"Southern Metropolitan",4836
"Armadale",2,"u",546000,"SP",6.3,2,0,0,0,85,-37.8568,145.0161,"Southern Metropolitan",4836
"Armadale",2,"u",471500,"S",6.3,2,1,1,0,85,-37.8503,145.0185,"Southern Metropolitan",4836
"Ascot Vale",2,"u",455000,"S",5.9,3,1,2,0,85,-37.7756,144.9165,"Western Metropolitan",6567
"Ascot Vale",3,"h",940000,"S",5.9,3,1,2,298,108,-37.7777,144.9195,"Western Metropolitan",6567
"Ascot Vale",2,"u",467000,"SP",5.9,2,1,1,0,62,-37.7761,144.9201,"Western Metropolitan",6567
"Ascot Vale",3,"h",1380000,"SP",5.9,3,2,2,277,174,-37.7777,144.9221,"Western Metropolitan",6567
"Ascot Vale",2,"u",490000,"VB",5.9,2,1,1,423,62,-37.7736,144.9015,"Western Metropolitan",6567
"Ascot Vale",4,"h",1850000,"S",5.9,4,3,1,478,270,-37.7729,144.9179,"Western Metropolitan",6567
"Ascot Vale",3,"h",1284000,"S",5.9,3,1,2,623,129,-37.7758,144.9089,"Western Metropolitan",6567
"Ascot Vale",3,"h",971000,"SP",5.9,3,2,2,285,128,-37.775,144.9091,"Western Metropolitan",6567
"Ascot Vale",2,"h",710000,"PI",5.9,2,1,1,214,77,-37.7776,144.9142,"Western Metropolitan",6567
"Ascot Vale",2,"h",750000,"SP",5.9,2,1,1,226,92,-37.7745,144.9093,"Western Metropolitan",6567
"Ascot Vale",2,"h",1053000,"S",5.9,2,1,1,269,109,-37.7748,144.929,"Western Metropolitan",6567
"Ascot Vale",3,"h",1377000,"S",5.9,3,1,1,417,168,-37.7756,144.9208,"Western Metropolitan",6567
"Ascot Vale",3,"h",970000,"S",5.9,3,1,2,350,125,-37.7759,144.91,"Western Metropolitan",6567
"Ascot Vale",2,"h",940000,"S",5.9,2,1,1,330,85,-37.773,144.9049,"Western Metropolitan",6567
"Ascot Vale",2,"h",751000,"PI",5.9,2,1,1,118,79,-37.7807,144.9288,"Western Metropolitan",6567
"Ascot Vale",2,"h",950000,"SP",5.9,2,1,1,173,102,-37.7731,144.9206,"Western Metropolitan",6567
"Ascot Vale",2,"u",685000,"S",5.9,2,1,2,228,90,-37.7718,144.9066,"Western Metropolitan",6567
"Ascot Vale",3,"h",1230000,"S",5.9,4,1,2,594,148,-37.7819,144.9064,"Western Metropolitan",6567
"Ascot Vale",2,"h",636500,"S",5.9,2,1,1,0,85,-37.7738,144.9345,"Western Metropolitan",6567
"Ascot Vale",3,"h",910000,"S",5.9,3,1,0,317,129,-37.7746,144.9112,"Western Metropolitan",6567
"Ascot Vale",2,"h",770000,"PI",5.9,2,1,1,226,87,-37.7774,144.9186,"Western Metropolitan",6567
"Ascot Vale",3,"h",960000,"S",5.9,3,2,2,229,129,-37.7778,144.9065,"Western Metropolitan",6567
"Ascot Vale",4,"h",890000,"SP",5.9,4,1,1,300,185,-37.7766,144.9143,"Western Metropolitan",6567
"Ascot Vale",2,"h",965000,"S",5.9,2,1,1,170,85,-37.7732,144.9206,"Western Metropolitan",6567
"Ascot Vale",3,"h",1440000,"S",5.9,3,1,1,487,131,-37.7725,144.9146,"Western Metropolitan",6567
"Ascot Vale",2,"h",955000,"S",5.9,2,1,0,255,85,-37.7825,144.9208,"Western Metropolitan",6567
"Ascot Vale",2,"u",450000,"VB",5.9,2,1,1,0,85,-37.7731,144.9074,"Western Metropolitan",6567
"Ascot Vale",3,"h",801000,"S",5.9,3,1,2,431,129,-37.781,144.9207,"Western Metropolitan",6567
"Ascot Vale",3,"h",1e+06,"PI",5.9,3,2,2,440,120,-37.7746,144.9031,"Western Metropolitan",6567
"Ascot Vale",3,"h",1435000,"S",5.9,3,2,2,532,147,-37.7737,144.904,"Western Metropolitan",6567
"Ascot Vale",1,"u",390000,"S",5.9,1,1,1,0,58,-37.7723,144.9094,"Western Metropolitan",6567
"Ascot Vale",3,"h",1425000,"PI",5.9,3,2,2,495,139,-37.7821,144.9055,"Western Metropolitan",6567
"Ascot Vale",4,"h",1340000,"S",5.9,3,2,2,683,232,-37.775,144.932,"Western Metropolitan",6567
"Ascot Vale",3,"h",955000,"S",5.9,3,1,1,263,117,-37.7753,144.9116,"Western Metropolitan",6567
"Ascot Vale",3,"h",1255000,"S",5.9,3,2,2,308,129,-37.7759,144.9338,"Western Metropolitan",6567
"Ascot Vale",2,"u",432000,"S",5.9,2,1,1,0,62,-37.773,144.9303,"Western Metropolitan",6567
"Ascot Vale",4,"h",1640000,"S",5.9,4,3,2,562,204,-37.782,144.903,"Western Metropolitan",6567
"Ascot Vale",2,"u",610000,"SP",5.9,2,1,1,301,104,-37.7791,144.914,"Western Metropolitan",6567
"Ascot Vale",3,"h",940000,"S",5.9,3,3,1,491,127,-37.7727,144.9136,"Western Metropolitan",6567
"Ascot Vale",3,"h",890000,"SP",5.9,3,1,1,242,110,-37.7765,144.9114,"Western Metropolitan",6567
"Ascot Vale",3,"h",1180000,"SP",5.9,3,2,2,617,149,-37.7742,144.906,"Western Metropolitan",6567
"Ascot Vale",4,"h",1480000,"S",5.9,4,2,2,597,180,-37.7757,144.9088,"Western Metropolitan",6567
"Ascot Vale",2,"h",1150000,"S",5.9,2,1,1,387,85,-37.7734,144.9191,"Western Metropolitan",6567
"Ascot Vale",3,"h",1350000,"S",5.9,3,1,3,575,129,-37.7828,144.9049,"Western Metropolitan",6567
"Ascot Vale",5,"h",1905000,"S",5.9,5,2,2,521,240,-37.7778,144.9261,"Western Metropolitan",6567
"Ascot Vale",2,"t",865000,"SP",5.9,2,2,1,146,132,-37.7713,144.9038,"Western Metropolitan",6567
"Ascot Vale",2,"t",705000,"S",5.9,2,2,1,113,85,-37.7712,144.9088,"Western Metropolitan",6567
"Ascot Vale",2,"u",442000,"S",5.9,2,1,1,0,62,-37.7733,144.9219,"Western Metropolitan",6567
"Ascot Vale",2,"u",540000,"S",5.9,2,2,1,0,85,-37.7786,144.9141,"Western Metropolitan",6567
"Ascot Vale",3,"h",1037500,"S",5.9,3,1,2,506,110,-37.7779,144.9133,"Western Metropolitan",6567
"Ascot Vale",3,"t",1050000,"S",5.9,3,2,2,318,160,-37.7744,144.9035,"Western Metropolitan",6567
"Ascot Vale",2,"u",440000,"S",5.9,2,1,1,0,65,-37.7749,144.9137,"Western Metropolitan",6567
"Ascot Vale",2,"h",1010000,"S",5.9,2,1,1,325,85,-37.7722,144.9117,"Western Metropolitan",6567
"Ascot Vale",4,"h",1430000,"S",5.9,4,2,0,418,158,-37.7766,144.9187,"Western Metropolitan",6567
"Ascot Vale",2,"u",570000,"VB",5.9,2,1,1,0,85,-37.7779,144.9137,"Western Metropolitan",6567
"Ascot Vale",2,"u",690000,"S",5.9,2,1,1,0,85,-37.7728,144.9169,"Western Metropolitan",6567
"Ascot Vale",3,"h",1291000,"S",5.9,3,1,2,414,129,-37.7766,144.9185,"Western Metropolitan",6567
"Ascot Vale",3,"h",1130000,"S",5.9,3,2,1,272,157,-37.7774,144.928,"Western Metropolitan",6567
"Ascot Vale",3,"h",1135000,"S",5.9,3,1,1,296,104,-37.777,144.9176,"Western Metropolitan",6567
"Ascot Vale",4,"h",950000,"PI",5.9,4,2,1,298,147,-37.7778,144.9131,"Western Metropolitan",6567
"Ascot Vale",3,"u",790000,"PI",5.9,3,2,1,0,148,-37.7722,144.9163,"Western Metropolitan",6567
"Ascot Vale",4,"h",1345000,"S",5.9,4,1,1,552,155,-37.7769,144.9138,"Western Metropolitan",6567
"Ascot Vale",3,"h",1381500,"S",5.9,3,2,2,416,168,-37.7727,144.9055,"Western Metropolitan",6567
"Ascot Vale",3,"h",940000,"S",5.9,3,2,2,285,172,-37.7778,144.9061,"Western Metropolitan",6567
"Ascot Vale",3,"h",995000,"S",5.9,3,2,1,314,177,-37.7778,144.9042,"Western Metropolitan",6567
"Ascot Vale",3,"h",1050000,"SP",5.9,3,1,3,536,129,-37.7728,144.9076,"Western Metropolitan",6567
"Ascot Vale",3,"h",786000,"S",5.9,3,2,1,576,120,-37.7816,144.9217,"Western Metropolitan",6567
"Ascot Vale",2,"h",705000,"PI",5.9,2,1,3,252,108,-37.7825,144.9206,"Western Metropolitan",6567
"Ascot Vale",2,"h",760000,"PI",5.9,2,1,1,124,77,-37.7807,144.9285,"Western Metropolitan",6567
"Ascot Vale",3,"u",487500,"S",5.9,3,1,3,0,129,-37.7723,144.9094,"Western Metropolitan",6567
"Ascot Vale",3,"t",1e+06,"S",5.9,3,2,2,200,144,-37.7766,144.9277,"Western Metropolitan",6567
"Ascot Vale",4,"h",1110000,"PI",5.9,4,2,1,349,187,-37.7775,144.913,"Western Metropolitan",6567
"Ascot Vale",4,"h",1300000,"PI",5.9,4,1,4,664,187,-37.7765,144.9132,"Western Metropolitan",6567
"Ascot Vale",3,"h",1060000,"PI",5.9,3,1,1,555,129,-37.7767,144.9125,"Western Metropolitan",6567
"Ascot Vale",3,"h",1410000,"PI",5.9,3,2,2,459,129,-37.7767,144.9124,"Western Metropolitan",6567
"Ascot Vale",3,"h",1305000,"S",5.9,2,1,1,278,166,-37.7768,144.9223,"Western Metropolitan",6567
"Ascot Vale",3,"h",932500,"S",5.9,3,2,1,254,129,-37.7738,144.9215,"Western Metropolitan",6567
"Ascot Vale",3,"h",965000,"S",5.9,3,1,0,216,129,-37.7792,144.9297,"Western Metropolitan",6567
"Ascot Vale",3,"h",1215000,"S",5.9,3,1,1,452,175,-37.7762,144.9174,"Western Metropolitan",6567
"Ascot Vale",2,"u",545000,"S",5.9,2,1,2,194,71,-37.7772,144.9118,"Western Metropolitan",6567
"Ascot Vale",4,"h",1705000,"S",5.9,4,2,4,598,273,-37.7774,144.9104,"Western Metropolitan",6567
"Ascot Vale",3,"h",970000,"S",5.9,2,1,1,194,129,-37.7756,144.921,"Western Metropolitan",6567
"Ascot Vale",2,"h",925000,"S",5.9,2,1,1,407,85,-37.7756,144.9105,"Western Metropolitan",6567
"Ashburton",4,"h",2650000,"S",11,4,3,2,753,399,-37.8669,145.0767,"Southern Metropolitan",3052
"Ashburton",3,"h",1670000,"S",11,3,2,2,599,220,-37.8673,145.0688,"Southern Metropolitan",3052
"Ashburton",3,"t",955000,"S",11,3,2,2,203,129,-37.8655,145.0807,"Southern Metropolitan",3052
"Ashburton",3,"t",2050000,"S",11,3,3,4,310,315,-37.874,145.0714,"Southern Metropolitan",3052
"Ashburton",2,"u",5e+05,"VB",11,2,1,1,710,85,-37.8636,145.0794,"Southern Metropolitan",3052
"Ashburton",2,"h",1575000,"S",11,2,1,2,679,85,-37.869,145.0822,"Southern Metropolitan",3052
"Ashburton",3,"h",1555000,"S",11,3,2,2,731,149,-37.8666,145.0676,"Southern Metropolitan",3052
"Ashburton",3,"h",1100000,"PI",11,3,3,2,276,178,-37.8699,145.0778,"Southern Metropolitan",3052
"Ashburton",3,"h",1337000,"S",11,3,1,2,583,112,-37.8685,145.0786,"Southern Metropolitan",3052
"Ashburton",4,"h",2215000,"SP",11,4,2,1,681,187,-37.8612,145.0858,"Southern Metropolitan",3052
"Ashburton",3,"h",1518000,"S",11,3,2,2,516,145,-37.8675,145.0668,"Southern Metropolitan",3052
"Ashburton",3,"h",1710000,"S",11,3,1,2,806,101,-37.8695,145.084,"Southern Metropolitan",3052
"Ashburton",3,"h",1655000,"S",11,3,1,3,780,152,-37.8599,145.0815,"Southern Metropolitan",3052
"Ashburton",4,"h",1550000,"VB",11,4,2,2,780,180,-37.86,145.0817,"Southern Metropolitan",3052
"Ashburton",3,"h",1662000,"S",11,3,2,2,351,228,-37.8742,145.07,"Southern Metropolitan",3052
"Ashburton",3,"h",1665000,"S",11,3,2,3,702,145,-37.8737,145.0695,"Southern Metropolitan",3052
"Ashburton",2,"h",1445000,"S",11,2,1,2,704,85,-37.8745,145.0738,"Southern Metropolitan",3052
"Ashburton",3,"t",968000,"S",11,3,1,1,227,129,-37.8709,145.0857,"Southern Metropolitan",3052
"Ashburton",3,"t",9e+05,"S",11,3,2,2,153,110,-37.8655,145.0808,"Southern Metropolitan",3052
"Ashburton",3,"h",1500000,"S",11,3,1,2,545,129,-37.8605,145.0833,"Southern Metropolitan",3052
"Ashburton",3,"h",1500000,"VB",11,3,2,2,710,139,-37.8653,145.0897,"Southern Metropolitan",3052
"Ashburton",4,"h",1800000,"S",11,4,2,4,749,206,-37.8669,145.077,"Southern Metropolitan",3052
"Ashburton",3,"h",1830000,"S",11,3,2,3,724,168,-37.8619,145.0879,"Southern Metropolitan",3052
"Ashburton",3,"h",1415000,"S",11,3,1,1,605,111,-37.8703,145.0774,"Southern Metropolitan",3052
"Ashburton",2,"h",1440000,"PI",11,2,1,1,687,104,-37.872,145.0692,"Southern Metropolitan",3052
"Ashburton",4,"t",1250000,"VB",11,4,2,2,321,199,-37.8693,145.08,"Southern Metropolitan",3052
"Ashburton",3,"h",1422000,"S",11,3,1,2,583,129,-37.8679,145.0781,"Southern Metropolitan",3052
"Ashburton",5,"h",1600000,"S",11,5,3,4,700,266,-37.8724,145.0758,"Southern Metropolitan",3052
"Ashburton",4,"h",1860000,"S",11,4,2,3,696,274,-37.8711,145.0746,"Southern Metropolitan",3052
"Ashburton",3,"t",1710000,"S",11,3,2,2,295,129,-37.8624,145.0798,"Southern Metropolitan",3052
"Ashburton",4,"h",1790000,"PI",11,4,2,2,514,240,-37.8664,145.0772,"Southern Metropolitan",3052
"Ashburton",4,"h",1950000,"S",11,4,2,2,844,278,-37.8715,145.0688,"Southern Metropolitan",3052
"Ashburton",3,"h",1600000,"S",11,3,1,2,637,129,-37.8645,145.0797,"Southern Metropolitan",3052
"Ashburton",3,"h",1320000,"PI",11,3,1,2,1063,129,-37.8752,145.0754,"Southern Metropolitan",3052
"Ashburton",3,"h",1650000,"S",11,3,1,1,697,164,-37.8636,145.0903,"Southern Metropolitan",3052
"Ashwood",2,"h",995000,"S",12.2,2,1,1,583,85,-37.8693,145.1082,"Southern Metropolitan",2894
"Ashwood",3,"h",1250000,"S",12.2,3,1,1,842,129,-37.867,145.1092,"Southern Metropolitan",2894
"Ashwood",3,"u",1045000,"S",12.2,3,2,2,467,129,-37.8639,145.0968,"Southern Metropolitan",2894
"Ashwood",4,"h",1200000,"SP",12.2,4,3,2,372,201,-37.8716,145.0999,"Southern Metropolitan",2894
"Ashwood",2,"h",1075000,"VB",12.2,2,1,2,695,114,-37.8694,145.0944,"Southern Metropolitan",2894
"Ashwood",4,"h",1500000,"S",12.2,2,2,2,621,203,-37.8647,145.1023,"Southern Metropolitan",2894
"Ashwood",3,"h",1120000,"S",12.2,3,1,2,723,129,-37.8642,145.1109,"Southern Metropolitan",2894
"Ashwood",2,"t",7e+05,"S",12.2,2,1,2,367,110,-37.8662,145.109,"Southern Metropolitan",2894
"Ashwood",3,"h",761000,"PI",12.2,3,2,4,400,94,-37.8675,145.106,"Southern Metropolitan",2894
"Ashwood",4,"h",1270000,"SP",12.2,4,2,1,724,187,-37.8651,145.1109,"Southern Metropolitan",2894
"Ashwood",4,"h",1510000,"S",12.2,4,2,2,526,187,-37.8661,145.1013,"Southern Metropolitan",2894
"Ashwood",3,"h",1365000,"S",12.2,3,1,1,792,792,-37.864,145.0972,"Southern Metropolitan",2894
"Ashwood",4,"h",1100000,"VB",12.2,3,2,2,803,152,-37.8621,145.1126,"Southern Metropolitan",2894
"Ashwood",4,"h",1415000,"S",12.2,4,3,2,724,187,-37.8651,145.1107,"Southern Metropolitan",2894
"Ashwood",2,"u",690000,"S",12.2,2,1,1,216,90,-37.8711,145.1017,"Southern Metropolitan",2894
"Ashwood",3,"h",1631000,"S",12.2,3,2,3,782,215,-37.8621,145.1021,"Southern Metropolitan",2894
"Ashwood",4,"h",1500000,"S",12.2,4,2,1,593,255,-37.8655,145.096,"Southern Metropolitan",2894
"Ashwood",3,"h",1060000,"S",12.2,2,1,2,772,129,-37.8707,145.1036,"Southern Metropolitan",2894
"Ashwood",5,"h",1529500,"S",12.2,5,3,2,585,317,-37.8637,145.1024,"Southern Metropolitan",2894
"Ashwood",2,"u",6e+05,"S",12.2,2,1,1,153,80,-37.8696,145.0962,"Southern Metropolitan",2894
"Ashwood",2,"u",535000,"S",12.2,2,1,1,72,85,-37.8702,145.1042,"Southern Metropolitan",2894
"Ashwood",3,"h",785000,"S",12.2,3,1,1,557,129,-37.8671,145.1117,"Southern Metropolitan",2894
"Ashwood",4,"h",1240000,"S",12.2,4,2,2,766,192,-37.8629,145.1097,"Southern Metropolitan",2894
"Ashwood",2,"u",7e+05,"S",12.2,2,1,2,192,88,-37.8709,145.102,"Southern Metropolitan",2894
"Ashwood",4,"h",1350000,"S",12.2,4,2,1,727,187,-37.8669,145.1106,"Southern Metropolitan",2894
"Ashwood",2,"h",1110000,"S",12.2,2,1,1,586,86,-37.8683,145.1082,"Southern Metropolitan",2894
"Ashwood",3,"h",1305000,"S",12.2,3,1,1,760,120,-37.858,145.1038,"Southern Metropolitan",2894
"Ashwood",3,"h",855000,"S",12.2,3,2,1,320,85,-37.87,145.1103,"Southern Metropolitan",2894
"Ashwood",3,"t",900500,"S",12.2,3,2,2,256,134,-37.8655,145.1096,"Southern Metropolitan",2894
"Ashwood",3,"h",1200000,"VB",12.2,3,2,2,839,198,-37.8614,145.1098,"Southern Metropolitan",2894
"Ashwood",3,"t",830000,"S",12.2,2,1,2,212,130,-37.8723,145.1089,"Southern Metropolitan",2894
"Avondale Heights",3,"h",850000,"S",10.5,3,1,1,593,118,-37.7677,144.8674,"Western Metropolitan",4502
"Avondale Heights",3,"h",750000,"SP",10.5,3,1,1,0,103,-37.7634,144.8611,"Western Metropolitan",4502
"Avondale Heights",3,"t",851000,"S",10.5,3,3,1,557,181,-37.77,144.8572,"Western Metropolitan",4502
"Avondale Heights",3,"h",848000,"S",10.5,3,1,2,542,129,-37.7706,144.8629,"Western Metropolitan",4502
"Avondale Heights",4,"h",806000,"S",10.5,4,2,1,350,187,-37.7676,144.859,"Western Metropolitan",4502
"Avondale Heights",4,"h",1155000,"S",10.5,3,2,2,569,225,-37.7654,144.8655,"Western Metropolitan",4502
"Avondale Heights",3,"h",670000,"VB",10.5,3,2,2,671,129,-37.7593,144.871,"Western Metropolitan",4502
"Avondale Heights",3,"h",636000,"S",10.5,2,1,2,571,129,-37.7605,144.8581,"Western Metropolitan",4502
"Avondale Heights",3,"h",680000,"S",10.5,3,1,2,570,120,-37.7591,144.8542,"Western Metropolitan",4502
"Avondale Heights",4,"h",1160000,"S",10.5,4,3,2,789,187,-37.7537,144.8729,"Western Metropolitan",4502
"Avondale Heights",3,"h",750000,"S",10.5,3,1,1,529,129,-37.7721,144.8576,"Western Metropolitan",4502
"Avondale Heights",3,"h",627500,"SP",10.5,3,1,1,550,143,-37.7632,144.8622,"Western Metropolitan",4502
"Avondale Heights",3,"t",880000,"S",10.5,3,2,2,339,129,-37.7519,144.8534,"Western Metropolitan",4502
"Avondale Heights",4,"h",950000,"S",10.5,4,3,3,761,281,-37.7524,144.8714,"Western Metropolitan",4502
"Avondale Heights",2,"t",585000,"S",10.5,2,1,1,136,85,-37.7623,144.8613,"Western Metropolitan",4502
"Avondale Heights",3,"h",650000,"SP",10.5,3,1,3,574,129,-37.7627,144.857,"Western Metropolitan",4502
"Avondale Heights",3,"h",725000,"SP",10.5,3,1,4,606,129,-37.752,144.854,"Western Metropolitan",4502
"Avondale Heights",3,"u",665000,"S",10.5,3,2,1,289,129,-37.7644,144.8657,"Western Metropolitan",4502
"Avondale Heights",3,"h",560500,"S",10.5,3,1,1,177,129,-37.7664,144.8583,"Western Metropolitan",4502
"Avondale Heights",3,"h",615000,"SP",10.5,3,1,2,649,129,-37.758,144.86,"Western Metropolitan",4502
"Avondale Heights",3,"h",845000,"S",10.5,3,1,3,704,129,-37.7681,144.8592,"Western Metropolitan",4502
"Avondale Heights",3,"h",585000,"SA",10.5,3,1,2,322,129,-37.7686,144.8576,"Western Metropolitan",4502
"Avondale Heights",2,"u",440000,"S",10.5,2,1,1,263,85,-37.7697,144.8657,"Western Metropolitan",4502
"Avondale Heights",3,"h",850000,"S",10.5,3,1,2,766,149,-37.7522,144.8518,"Western Metropolitan",4502
"Avondale Heights",5,"h",850000,"SP",10.5,5,2,4,574,240,-37.7639,144.8615,"Western Metropolitan",4502
"Avondale Heights",3,"h",705000,"S",10.5,3,1,1,581,106,-37.7691,144.8575,"Western Metropolitan",4502
"Avondale Heights",4,"h",1100000,"VB",10.5,4,3,2,873,395,-37.7609,144.8639,"Western Metropolitan",4502
"Avondale Heights",3,"h",892500,"S",10.5,3,1,1,586,118,-37.7642,144.8603,"Western Metropolitan",4502
"Avondale Heights",3,"h",695000,"S",10.5,3,1,2,588,129,-37.771,144.8586,"Western Metropolitan",4502
"Avondale Heights",2,"h",522500,"S",10.5,2,1,1,220,101,-37.756,144.8641,"Western Metropolitan",4502
"Avondale Heights",4,"h",680000,"PI",10.5,4,2,2,554,140,-37.7649,144.8633,"Western Metropolitan",4502
"Avondale Heights",3,"u",5e+05,"S",10.5,3,1,1,260,129,-37.7507,144.8576,"Western Metropolitan",4502
"Avondale Heights",2,"t",550000,"SP",10.5,2,1,2,158,85,-37.7592,144.8681,"Western Metropolitan",4502
"Avondale Heights",3,"h",730000,"S",10.5,3,2,2,705,129,-37.766,144.8596,"Western Metropolitan",4502
"Avondale Heights",3,"h",875000,"S",10.5,3,1,3,812,117,-37.765,144.8578,"Western Metropolitan",4502
"Avondale Heights",3,"h",635000,"SP",10.5,3,1,1,597,129,-37.7568,144.8572,"Western Metropolitan",4502
"Avondale Heights",4,"h",762000,"S",10.5,4,2,2,589,150,-37.7573,144.8534,"Western Metropolitan",4502
"Avondale Heights",2,"u",411000,"PI",10.5,2,1,1,0,85,-37.7608,144.863,"Western Metropolitan",4502
"Avondale Heights",4,"h",790000,"S",10.5,4,2,2,570,187,-37.7513,144.859,"Western Metropolitan",4502
"Avondale Heights",4,"h",605000,"S",10.5,4,1,0,569,187,-37.7563,144.8601,"Western Metropolitan",4502
"Avondale Heights",3,"h",805000,"S",10.5,3,2,2,593,103,-37.7607,144.8581,"Western Metropolitan",4502
"Avondale Heights",4,"h",890000,"S",10.5,4,2,4,585,187,-37.757,144.8566,"Western Metropolitan",4502
"Avondale Heights",3,"h",795000,"S",10.5,3,1,1,549,129,-37.7644,144.8575,"Western Metropolitan",4502
"Avondale Heights",3,"h",634000,"S",10.5,4,2,1,582,153,-37.7584,144.8568,"Western Metropolitan",4502
"Avondale Heights",3,"h",642000,"SP",10.5,3,1,1,590,129,-37.7567,144.8572,"Western Metropolitan",4502
"Avondale Heights",3,"h",863000,"S",10.5,3,2,3,638,129,-37.7546,144.8585,"Western Metropolitan",4502
"Avondale Heights",3,"h",740000,"SP",10.5,3,1,2,607,129,-37.7546,144.857,"Western Metropolitan",4502
"Balaclava",4,"h",1819000,"S",6.6,3,2,1,244,180,-37.8668,144.9928,"Southern Metropolitan",2952
"Balaclava",2,"u",410000,"PI",6.6,2,1,2,0,61,-37.8731,144.9958,"Southern Metropolitan",2952
"Balaclava",1,"u",280000,"VB",6.6,1,1,1,0,49,-37.8733,144.997,"Southern Metropolitan",2952
"Balaclava",2,"t",1015000,"S",6.6,2,1,2,114,120,-37.8723,144.9961,"Southern Metropolitan",2952
"Balaclava",2,"u",502500,"S",6.6,2,1,1,0,65,-37.8725,144.9952,"Southern Metropolitan",2952
"Balaclava",2,"u",520000,"S",6.6,2,1,0,0,58,-37.8742,144.9972,"Southern Metropolitan",2952
"Balaclava",2,"u",442000,"SP",6.6,2,1,1,0,61,-37.8726,144.9962,"Southern Metropolitan",2952
"Balaclava",3,"h",1193000,"S",6.6,3,1,1,178,100,-37.8663,144.9948,"Southern Metropolitan",2952
"Balaclava",2,"u",416000,"S",6.6,2,1,1,0,49,-37.8678,144.9966,"Southern Metropolitan",2952
"Balaclava",2,"u",820000,"S",6.6,2,1,1,0,85,-37.8691,144.9974,"Southern Metropolitan",2952
"Balaclava",2,"u",474000,"S",6.6,2,1,1,0,59,-37.8667,144.9917,"Southern Metropolitan",2952
"Balaclava",2,"h",981000,"S",6.6,2,1,0,159,84,-37.874,144.9933,"Southern Metropolitan",2952
"Balaclava",3,"h",1690000,"S",6.6,3,2,2,339,159,-37.872,144.9909,"Southern Metropolitan",2952
"Balaclava",2,"u",540000,"VB",6.6,2,1,1,483,51,-37.8727,144.9969,"Southern Metropolitan",2952
"Balaclava",3,"h",1080000,"S",6.6,3,1,1,157,129,-37.8696,144.9925,"Southern Metropolitan",2952
"Balaclava",1,"u",5e+05,"SP",6.6,1,1,0,0,49,-37.873,144.9907,"Southern Metropolitan",2952
"Balaclava",2,"u",497500,"PI",6.6,2,0,0,0,85,-37.8739,144.9929,"Southern Metropolitan",2952
"Balwyn",2,"h",2100000,"S",9.7,2,1,1,659,123,-37.8094,145.0807,"Southern Metropolitan",5682
"Balwyn",4,"h",1800000,"VB",9.7,4,2,2,715,218,-37.811,145.0958,"Southern Metropolitan",5682
"Balwyn",2,"t",1255000,"S",9.7,2,1,1,208,129,-37.8128,145.0975,"Southern Metropolitan",5682
"Balwyn",3,"u",1070000,"SA",9.7,3,2,2,206,112,-37.8161,145.0812,"Southern Metropolitan",5682
